Customer_ID,Customer_Name,Age,Gender,Account_Type,Balance,Loan_Amount,Loan_Status,Transaction_Count_Last_30_Days,Total_Transaction_Amount,Complaint_Text,Is_Fraud
5478a690-9a86-4947-85a3-6ca88526ffbc,Victoria Green,61,Female,Business,395057.84,433961.84,Pending,33,34471.33,Over bank what spring PM protect.,0
56aca37e-a806-4446-bcf0-536768131efa,Susan Holland,57,Female,Savings,364436.05,428568.68,Approved,1,62872.45,Sea kid listen build party property animal stage.,1
d8190ed5-05dd-4296-971b-40240ab42e54,Lauren Wong,29,Female,Current,795733.38,423872.16,Approved,40,18274.19,Particular science notice south day force test nor upon.,1
a1278b1f-87f4-4319-aa5d-09a4bf22d7fe,Paul Weber,26,Female,Salary,908377.66,464745.15,Pending,55,38135.53,Bed into action important peace great four back difference beautiful force.,0
dc0220ae-6aca-4fa4-84eb-a088c25acba1,Joshua Carter,41,Female,Current,47981.73,324585.77,Rejected,28,52441.03,Reduce increase become people sit lot power bill.,0
c3d91614-4395-4f80-b597-1d3b59d109ce,Samuel Little,61,Female,Business,692901.45,227440.6,Rejected,1,70977.47,Experience president those discover behavior century customer phone around.,0
092bdbf3-abe8-4260-9c01-97a41c87076c,Jessica Allen,19,Female,Savings,901753.48,250413.23,Rejected,44,93099.67,Why ten read personal minute street best nature nothing coach decide.,1
8092129e-01a5-4770-afa4-245ccffc7e9a,Nancy Jackson,20,Female,Salary,147374.88,336719.3,Rejected,35,94776.15,Religious relate nature happy whole nation north.,1
1d5f5723-9fdc-4ec6-9c7b-3464b89a4211,Darin Weiss,41,Male,Salary,32022.51,9661.19,Approved,65,37232.44,Leave leader building board support into.,0
eb2add7d-cd06-4130-b2b9-ba8f0f65d0d1,Denise Burch,28,Female,Savings,370345.41,238451.25,Rejected,31,18582.84,Political population forward follow president officer system computer step.,0
95925aaf-d550-40af-ab51-175ed3dd2529,Nancy Pierce,36,Male,Business,623476.34,335760.93,Approved,77,76348.47,Charge window political situation mention course beautiful news.,0
0b6c147b-6488-4337-8c6f-e98604449f26,Jason Campbell,56,Male,Savings,425570.96,241004.25,Approved,50,47534.62,Nature very it maintain morning pass someone whose understand I meet.,0
1e132e06-5b0d-4fd4-9e94-0443abe808aa,Gregory Baldwin,38,Male,Current,81346.26,217561.18,Pending,76,1062.6,Country road help event why describe real service bad response tough knowledge off.,0
ee2d3c98-bc18-4718-8c51-caecb4691ec8,Nicholas Reid,66,Male,Savings,270036.05,212140.99,Rejected,0,9669.59,May art measure yard blood party.,1
72f25166-4af1-4600-bd11-942d0e36934e,Martha Mathews,69,Male,Savings,95145.7,340609.06,Rejected,100,23638.78,History center military and do plan dinner detail.,0
cc5dadc2-8f34-446c-a02c-47ccff44b30b,Brian Thornton,27,Male,Savings,909317.03,491681.71,Approved,97,80159.89,Paper make interesting draw provide blood draw trial threat.,0
173b5b0d-4840-4c8e-875d-732f4f124467,Jeffrey Wilkerson,38,Female,Current,173864.9,299360.09,Approved,38,14930.47,Building you part property across tell its of board sound couple choice.,1
c45d5e22-9636-4a16-b73e-ff91ad819fe9,Colton Johnson,54,Female,Business,207909.15,321330.78,Approved,35,45034.95,Heavy strong evening somebody page list example stop.,1
c5a5e15a-1652-4b21-a057-80d0c3c05fc9,Eric Harper,57,Female,Savings,426751.61,251588.84,Pending,45,8583.44,Policy water per really assume eye letter book soon boy.,0
85620352-953c-43c6-ac85-4e477240d3f2,Susan Taylor,55,Male,Savings,969856.26,407117.44,Rejected,45,68599.8,Six indicate into quite response address hair apply dog pattern central traditional wall.,1
ea975576-3bf2-4802-a2e7-5617d57b3d7d,Marie Stewart,56,Male,Business,692300.76,464896.26,Approved,14,62573.71,Main eat especially hair product summer water itself world various process without heavy.,1
f0d533ed-6aa1-4bdb-8a4a-bc3317f31cc9,Paul Moore,70,Female,Business,269044.17,435747.49,Approved,10,89860.01,Everybody young trip his bar get explain use ten right.,1
a87a4820-a6f0-4893-b0e4-3aca7f39baca,Amy Randall,24,Female,Current,517197.76,323515.19,Pending,53,36344.52,Career kitchen of provide she finish over though special store state quite.,1
16a7bb4f-ec5c-4b48-9ec3-7476d4ede3d8,Kevin Lee,20,Male,Current,647952.06,260044.02,Approved,85,66956.35,Artist standard here benefit land lead by charge laugh group language including policy.,1
71e414bd-fc09-4593-bf05-65a911ca0113,Scott Oconnor,19,Male,Salary,970470.05,180618.35,Approved,46,3392.85,Base box remember good provide western know hope describe table exactly prove practice.,0
7272abbf-86d1-4c5d-a20b-86241c0f82ea,Jeffrey Ward,19,Female,Salary,575515.14,220652.1,Pending,67,70554.58,Evidence form fund that especially want least.,0
da0525fc-6019-462e-a155-da116f426472,Gloria Gonzalez,41,Female,Savings,736778.3,342453.62,Pending,35,90248.76,Consumer ability her well fine store write home also someone.,0
fae71447-80c8-4f74-bfd6-b6f18ef1443f,Gary Blake,28,Female,Business,494328.81,455287.91,Rejected,88,25197.16,Note summer really late financial plant of environment learn product whatever.,1
5b8eb333-3feb-4bc2-ac3f-66fe391ce506,Alicia Livingston,41,Male,Current,293796.59,176447.16,Approved,86,32603.94,And evening onto similar blood land involve appear civil garden.,1
8bf30d8b-a30f-4077-a7e8-d14a2cb2d5f5,Gary Carter,39,Female,Current,907481.29,478841.49,Rejected,35,91734.57,Machine area good space teach police pay front should stay officer.,0
bd32a659-680d-43c5-ab22-8bf780e24140,Stacie King,63,Male,Salary,577284.01,148547.86,Rejected,78,27907.63,Society thousand already much create fear game prevent sort its others.,1
e09cf24d-7947-47b0-af11-d1b59ff8f253,Mrs. Mariah Hale,54,Female,Current,630357.81,384714.14,Rejected,21,24852.21,Mr everyone leader high level up him member author personal kind.,0
2081e3af-93e3-47a1-ab76-fe8a5618dbc4,Anthony Gonzalez,18,Female,Current,250092.16,410470.36,Approved,50,13842.73,Space chance north employee deal you right thus.,0
3b4f16fa-221f-40c6-9fdc-8e2f9ead3537,Adam Hill,52,Male,Current,295089.78,245720.89,Rejected,51,8221.45,See create provide best coach safe.,1
a893049a-976e-461d-91db-e2690ae06ba0,William Torres,40,Male,Savings,608327.61,274579.95,Rejected,6,18253.07,Training cause me somebody ahead important for trip.,1
99c4e1cf-e7fe-4813-8850-16e3001f8696,Tammy Chapman,31,Female,Salary,439371.48,170611.3,Rejected,75,15309.86,Leader dinner red staff career because see president theory cover speech ball join sort.,1
e2519fed-481b-4831-9b83-6fa2cd6cce4b,Albert Garcia,18,Male,Salary,347935.75,81361.06,Rejected,97,82855.55,Study control stand sound during treat thousand how table note analysis.,1
26aac6c2-ce96-415f-9ab7-d47bd7796501,Beverly Conner,64,Female,Savings,340633.14,184421.96,Rejected,29,65987.37,Lay north standard support room director such write sort enough role model.,1
7b0b2cd3-63d9-423b-9829-eafe5f70e2a4,Randall Scott,50,Female,Business,879073.73,165249.79,Pending,27,31370.62,Ball have unit it fight help ahead serious any receive piece thousand bill.,0
ad0adbac-b21d-4db9-ae66-5be9e1d5a290,Kyle Thompson,69,Female,Business,999924.99,190318.63,Approved,4,1671.61,Feeling particular front note dream not skin let career near reason.,1
36b8389e-1762-4457-ada5-1b1a9bbbbfc5,Richard Russell,30,Female,Salary,967366.61,58088.42,Pending,46,55110.34,Song wind environment increase south no beat question coach price middle fund north.,1
87cf071c-9ef4-4e34-b2d2-0b2c31ff2cf8,Amanda Brown,33,Male,Salary,808558.21,347034.36,Approved,82,26862.75,History improve beyond bad this the identify maintain drive great.,1
d6eb5610-5e76-48ac-a4b8-adb6fd9856ac,Joseph Calderon,26,Male,Salary,661031.04,227865.54,Rejected,74,26924.53,Challenge wife ever recognize sometimes indeed risk too.,0
4f990bea-f089-496f-911c-9e2fe2807c96,Jeremy Gonzalez,53,Male,Savings,832576.45,270479.97,Rejected,64,89574.64,Rest Congress feeling level member store Republican break enter.,0
1dc0f71f-9cb8-40cf-9163-19eb8b7fa08a,Michelle Smith,64,Male,Savings,926544.68,247848.82,Approved,65,45739.23,Finish black billion full society history American argue foreign than.,1
22a6cfcc-b269-419f-a3e3-a60c319eab98,Ashley Deleon,67,Male,Savings,486247.85,171354.63,Approved,30,91442.31,Again along way huge election although across.,0
89223910-59d5-45dc-86b9-bc6d9e2640a1,Jennifer Diaz,35,Female,Salary,288464.51,445194.33,Pending,55,49614.21,Court brother interest board among record half what short.,1
247e36e7-3867-4e1b-9980-40cef3045c82,Andrew Bell,57,Male,Salary,179346.22,385447.62,Rejected,55,84641.08,Agree hundred industry low people still fight president.,0
09078288-e7fc-42d9-ab51-44dbe551e0e0,Crystal Reid,28,Female,Salary,286010.68,379990.57,Rejected,61,71425.69,Government stock daughter spend stand street brother raise window.,0
354620c1-a67e-41b1-9914-894d1c89cad1,Stacy Roth,33,Male,Current,890948.64,261704.9,Approved,96,93745.46,Light debate example animal movie agreement southern also role science.,1
c99190bd-427e-48fc-89ab-1e841303fa9d,Veronica Pittman,22,Female,Current,938413.26,344638.5,Pending,38,64435.37,Responsibility standard television ready example weight trouble police radio fish behavior.,1
598b6ed7-7421-424e-b896-b3be9c07e0a6,Bradley Campbell,55,Female,Savings,624121.02,437474.76,Rejected,58,45757.79,Customer past sister treatment themselves them character card center treat reduce live.,1
88d6dd18-724b-46d7-a7a9-d7247e177740,Juan Gonzalez DDS,26,Male,Business,312776.61,369689.62,Rejected,34,62286.62,Build run wide year become teach build increase range.,1
8dd0aa9e-d367-45bd-bf4e-15fb093136e9,Sarah Stone,60,Female,Savings,533331.21,77568.74,Pending,33,3158.69,Nice miss candidate although raise improve.,1
7c7dfb63-98e6-4c49-b4fb-bbcdbb59ab12,Craig Duncan,57,Female,Current,905965.76,428885.44,Rejected,27,71416.57,Forget simply new weight area way move activity leader.,0
97c29454-573b-4318-9567-604f28c417da,Brandy Berry,62,Female,Savings,262578.1,441370.83,Rejected,81,34665.6,Cold remain reflect decision member join key itself reduce lose student five build.,0
e53352d4-4acd-4bd9-b7a5-df552f9c676c,Joshua Hall,50,Female,Salary,314550.78,272343.78,Pending,74,91071.2,Sea as morning can within college but prepare on son can everyone design.,0
d98e61da-c7d7-4cf4-a820-ada4d05a62ee,Paul Gomez,48,Male,Salary,665859.97,307192.21,Rejected,32,80665.41,Education crime able interview product wrong medical watch tonight.,0
e77b26d5-f8f2-4420-9890-435d964162a9,Carla Smith,61,Male,Current,492134.27,251418.18,Approved,94,50560.07,Democrat Republican the red now soon despite against find method newspaper night note read.,1
7c63c9d8-3d66-47f7-9348-22cf367bccd0,Mrs. Patricia Cook,33,Male,Savings,691963.7,246353.59,Approved,4,89741.51,Strategy hotel cause cover care study charge media body role cold production.,0
6c965b53-ae3d-4415-9e43-eeddfaf2e534,Lisa Lawrence,22,Female,Business,678284.85,260186.48,Pending,66,73934.58,Know necessary direction opportunity north bed bit black.,0
27a4eedb-7875-4e26-a20d-317f500c52ff,Sarah Moses,50,Male,Savings,392000.76,449613.34,Pending,3,54251.05,Me sign argue behavior week author place clear admit hear point Democrat.,0
4f051490-423b-41c7-9bd7-b7f21b7ccfe3,Kevin Rodriguez,66,Male,Business,512960.57,84243.93,Approved,73,34278.34,Kitchen cold phone action former early in phone imagine between.,0
52b91504-145c-466f-92d9-83623830eed0,Andrew Rice,25,Female,Savings,566153.88,493620.99,Approved,12,68226.19,Fill station until piece avoid work career near enter long everybody.,1
a3db280a-1589-4d8d-a4c0-457c60d94384,Julie Williams,19,Male,Salary,300582.31,158484.73,Pending,16,14475.0,More market interesting market approach popular lay court store sure night member.,1
c6ee4c8e-6964-4e10-a35c-bdf03fcd2c36,Jacqueline Brown,52,Female,Business,620204.0,39747.86,Approved,99,70285.1,Mother business effect name hot field as herself summer finally run law skin.,1
0ae47ed3-6dfb-4cfc-afbb-f11447c6cafd,Jasmine Briggs,63,Male,Savings,964234.84,234587.58,Pending,13,43067.17,Democrat all be imagine most stay understand word daughter investment everybody hour bad.,0
e7610903-098a-4268-b780-3a123f78cb74,Aaron Bruce,20,Male,Business,795866.84,300553.32,Pending,92,70546.83,Hand modern remain message heart amount like report person late.,1
dd2983e7-fe95-4a5b-800c-fdc32172cb97,Stephen Smith,52,Male,Salary,280139.72,170579.52,Pending,49,14917.48,Upon voice woman record side seem bring though decide wife.,1
2be6d978-170e-44a9-9091-3fdccf626890,Amber Calderon,37,Female,Savings,617429.81,187544.6,Approved,11,79566.91,Card media then because position good house most.,0
cf54598e-84ef-4a4d-b474-bae273e3a382,Jeffrey Smith,25,Female,Savings,540229.65,120698.25,Rejected,37,50335.67,Yeah including policy bag woman nor five life image.,1
38e32fa4-7518-4ecb-966a-e996df411afa,Daniel Ayers,22,Male,Business,442123.73,191683.11,Rejected,27,53052.73,Full yeah inside nation explain form before truth.,0
f4489a2c-8c20-429a-a1ce-6602a72d6227,Mark Dickerson,37,Female,Business,243429.71,270558.63,Pending,73,36940.45,Expert child family front almost option table provide finally wrong.,0
0a738e90-ba6f-4452-9bfb-a0f12031090a,Paul Woods,55,Male,Current,879605.27,492078.67,Pending,54,52901.75,Author produce free woman serious someone low television sort.,0
ec0906e3-8ba2-4e23-a536-9d8efb55bf70,Steven Nolan,35,Female,Savings,55069.12,356417.42,Approved,72,24884.1,Piece will if far magazine trade probably him unit wife collection miss low.,0
a8fb009c-81d2-4889-9599-ec5aa577d6b7,Dillon Martin,67,Female,Current,565595.3,86411.33,Pending,26,38264.78,Than firm activity popular tax lead water better wind shake you all.,1
b40be74b-12e2-4149-8737-cd9333d94874,Ronald Johnson DDS,50,Male,Current,15596.21,205838.51,Rejected,15,95479.62,Network hospital according deal social century usually several.,0
1e6bdb0d-54a2-4d09-94bf-dcb48fcb6a08,Jeremy Reed,60,Female,Salary,37223.14,109182.94,Pending,2,11672.02,Large painting beautiful alone Mr Republican.,0
fecc33c1-0efa-4bff-a04e-2c4fd10eca18,Nicole Terry,35,Male,Salary,627207.71,123457.74,Rejected,31,68895.75,Include particularly simple hospital figure million heavy art especially country discuss specific.,0
4347962a-6206-4a44-93ff-5c4066d807e2,Jeffrey Cross,28,Male,Current,879905.77,312512.56,Approved,53,99476.42,System other result authority risk institution artist institution.,1
bf7e063d-bea6-4a1e-b2aa-a906e3a04ec1,William Leon,39,Female,Current,923573.54,209437.34,Pending,57,21482.71,Image huge citizen perhaps often may.,0
2c584616-31d3-4ed9-9346-7f5c60bcff8a,Christopher Tate,28,Male,Salary,863691.1,220350.36,Rejected,74,52100.58,Why style likely before scene skill explain work political manage fall plan.,1
bb71a1d5-b286-42d0-8405-a3b580c65bb5,Timothy Webb,43,Male,Salary,166143.85,241654.15,Rejected,43,54311.74,Race today front cold song run.,0
63cb9520-0104-4c4b-b15a-e0f8f502dfc6,Tiffany Murray,29,Male,Current,571490.24,65713.09,Rejected,91,88832.96,Fill anyone apply same debate industry western quickly yard fill develop.,0
6899ab1c-8ce7-44e5-ab62-62252fd977b2,Jessica Walsh,68,Female,Salary,991394.32,334543.57,Rejected,69,67884.67,Defense this Mrs stuff wife type.,1
1c3387e8-2a49-492d-90ae-a5ead1fbf459,Adam Rodriguez,65,Female,Business,307201.36,216259.55,Pending,22,89277.18,Respond include read draw high chance painting recently.,0
c0e4f323-0277-4d41-97fa-0ea9487ba20c,Carolyn Cohen,30,Female,Salary,924347.81,215787.96,Pending,24,74954.04,Discuss now raise take far prevent PM or break sell father.,0
acea0a0c-0bd8-460e-a3bb-3b7b6dc27f0b,Kimberly Price,67,Male,Current,360570.92,357733.69,Pending,96,9647.88,Trade road miss design successful some create leader.,1
afc8217b-4905-4834-a44a-8234e67f495b,Tyler Carroll,36,Male,Savings,624300.89,82294.53,Rejected,40,48587.39,Lead dark story reality participant career clearly line stage.,0
0f0e6959-c920-4f3d-8a04-be57b60712ce,Tiffany Long,55,Male,Savings,25134.97,80572.55,Approved,35,70325.76,Camera city best network summer food.,0
39defe24-cc7e-4233-8536-8e38dc571d87,Christopher Benton,70,Female,Savings,854993.83,296798.71,Rejected,24,52126.45,Civil computer hear teach federal while senior plant view put time.,0
32372b16-c618-4144-8f95-51ff4b182969,Meredith Knight,35,Female,Salary,137969.15,191783.41,Approved,4,27383.21,Development task understand there inside still black.,0
166fa180-3a80-40a6-9d21-559ea4cde51c,Judith Henry,19,Male,Salary,481503.86,147948.37,Pending,30,93769.74,Position cut several nor moment any they find society where cold pass outside.,1
c71361d6-93be-4139-a009-4e41ee44730e,Robin Blevins,24,Female,Business,179049.86,358860.1,Approved,83,76941.23,Technology partner information over amount bit instead air focus.,0
033ad957-70f9-449e-a454-2c2795a2803c,Jasmin Washington MD,52,Male,Savings,375234.98,172177.78,Approved,7,23684.03,Sometimes design rich light job evidence.,0
591dedde-265f-4cfa-9269-3a56c40f79ee,Christopher Kelly,31,Male,Savings,257536.36,315287.02,Pending,51,3861.88,Marriage knowledge receive series organization employee decision.,0
521f6adf-1d57-47db-b0ed-72116a88d6c5,Zachary Sherman,44,Male,Savings,640898.25,400153.71,Approved,22,12272.12,Down during answer since why quite not part run leader.,0
55849751-8e8e-41e6-9888-d6b4b6fba33c,Melissa Jones,33,Male,Business,305998.16,204931.18,Rejected,59,80167.33,Military voice reach me first we.,1
b3ff243d-7fa5-4014-82ac-8e3d6ecb1dca,Randall Johnson,33,Male,Current,975546.76,387022.5,Pending,67,42779.98,Else third action sense speak against.,0
d8eaf686-758e-4577-bf92-62104e898f05,Jennifer Miller,44,Male,Salary,555749.37,341614.88,Pending,56,47453.71,Go feel top card industry usually.,0
c37f08fe-d8d6-4f17-bc87-092576715145,Marc Gill,52,Male,Business,186062.58,63503.28,Pending,58,28614.37,Keep give quality win old often view technology visit area oil word anything.,0
6fa99ce2-31c6-4955-ba1f-af6b6d747a6b,Jamie Weaver,64,Male,Salary,144259.35,422630.99,Pending,35,74878.69,Music heavy direction paper middle experience minute experience.,0
2924f7df-2a27-4e97-a8c6-b30255ab91e0,Robert Norton,26,Male,Salary,558797.09,257252.37,Rejected,89,38052.96,Indeed certainly here number response above establish school investment identify.,0
f2c2a5cb-6cbb-4fbe-b768-ed82970722d9,Sabrina Jimenez,19,Female,Business,322392.68,345788.51,Rejected,5,60664.63,Alone fight reveal market open family six him write once hot window.,0
568fc123-0745-48ca-856e-5d27574b86ee,Roger Young,63,Male,Salary,109886.17,268924.07,Rejected,17,71798.4,Arm voice later space college certainly authority born.,1
822fcca4-e61d-4b5e-8a33-34e0d9e44fec,Ronald Jones,41,Male,Salary,646524.67,89879.64,Approved,15,52927.97,Commercial anyone lead fast certain fly game economic.,0
6da3aead-a18e-4750-87cc-b060167d6352,Christopher Ward,61,Female,Salary,558612.38,207056.67,Pending,98,35371.26,Site yard national food song third might Mr film.,1
965f4c3b-b57b-4e3e-93f9-89400633c633,Kimberly Wright,61,Male,Salary,626994.32,267770.04,Pending,29,94008.72,Training game prove none trade blue thing yes adult girl keep.,0
580ceeec-6b05-400a-8196-7d6d7a877ea0,Jacob Andrews,21,Female,Business,610989.24,494459.37,Approved,74,32000.11,Anyone laugh detail director interest will around institution great.,1
51047dec-0d13-41ff-90d5-7a411a427b43,Craig Wolfe,30,Male,Business,369366.45,35204.43,Pending,88,43641.14,Reveal spring senior certainly toward law civil office news.,0
3f7225cb-bf9e-4dec-8d57-f58502f74af7,Bruce Harrison,32,Male,Current,868377.18,104847.47,Pending,29,99335.15,Character control improve light outside court PM factor performance each blue fine store.,0
6aa3063c-8ffa-4e50-9211-e66db94ed9e8,Jason Swanson,54,Female,Business,471692.91,344968.83,Approved,25,25173.92,Whether research end strong stock item fill operation sort.,0
70bf66be-d056-4f8c-8875-2cdb3d83795c,Michele Foster,63,Male,Savings,268857.76,153672.23,Pending,24,39661.53,Anything method build close save reveal data great my machine.,1
120dd0a8-17eb-47de-8a6c-8b1fade4ffb1,Lindsay Jones,37,Male,Business,960758.98,433961.39,Approved,3,76710.83,Section last action happen region feel guy fear amount read star other answer.,1
2f254186-d04c-4958-9d9c-793daad383f4,Sierra Martinez,68,Male,Business,755412.89,199581.33,Approved,93,93748.46,Art explain be check carry I worker none civil answer popular woman keep.,1
7e3fa725-5b4e-43ae-8b97-6955c57ca122,Eugene Williams,58,Female,Current,883522.09,103040.03,Approved,10,28623.15,Long money exactly deal suggest main people a home democratic point wide.,1
1bbc2438-678b-47bb-8ced-ff78057a9c55,Jane Sullivan,22,Male,Salary,495477.46,231582.4,Pending,95,49387.63,Find government federal it card act we capital various newspaper water condition public.,1
7a72229e-fdf2-42ba-967c-cdde02e8aeab,Cindy Simmons,27,Male,Business,21670.43,228779.0,Pending,77,30030.34,Fire rather cover fight view raise fine back at fact.,0
05d06f1d-e806-4696-96ac-348bc403c184,Mark Leonard,22,Female,Salary,497354.4,207645.83,Pending,36,82113.29,Born often walk name yet significant commercial stand thing value impact.,1
491b7182-27a8-4e81-8b5c-59d554a9f73b,Andrew Pruitt Jr.,18,Female,Savings,150072.69,396583.43,Approved,74,9168.65,Rather defense team teach treat her raise art because unit note suddenly mention.,1
cf3782c4-c872-432b-99cd-9d6552d15cf7,James Reid,49,Male,Business,504150.17,87668.88,Rejected,14,79182.31,This later industry effect record other wall general lawyer think around find.,1
9ea735d0-8ba3-49e4-a73a-596f32a20985,Mary Foster,26,Male,Current,874882.86,407620.62,Rejected,9,62793.62,Suggest condition series hotel product reach memory federal rock prevent rule.,0
4610687b-3ee6-4092-b643-1535933f7c8e,Nancy Morton,41,Female,Current,359558.52,183158.42,Approved,8,14447.28,Red memory light service continue day.,0
621cb689-376d-48cd-b0b3-95479c32100f,Erica Maynard,55,Male,Business,894689.8,438043.22,Approved,15,96219.3,Capital instead off region two address million enjoy.,1
bfccd1a4-14cb-46fe-8997-61d687bd21f6,Cindy Patterson,41,Male,Current,295106.62,120376.14,Pending,1,33509.3,Town return choose especially control easy ahead near find bring cover.,0
6e154b38-9915-4270-b97a-000e9f82b611,Joel Cook,47,Female,Current,930521.05,315243.46,Rejected,16,84939.15,Each woman growth your policy perhaps reality bank.,1
052cdc1f-3774-4f9b-b00b-b773aae385e3,Robert Salazar,61,Female,Current,616706.0,129807.24,Rejected,51,85494.54,Road song threat fall world trial natural.,1
763bcf75-3b23-47cf-af60-f72c425c47fc,Jamie Reyes,46,Female,Salary,777749.91,491371.1,Pending,88,79619.88,Forward yard management imagine partner somebody herself ground.,1
7fec338a-74d7-4136-841a-bca685236b25,Erik Smith,48,Female,Current,387647.08,382970.62,Rejected,65,44738.87,Realize public high next agency could.,0
4f1941c9-792d-420b-a0ae-cbf61f3af6e6,Sophia Glenn,46,Male,Savings,348136.59,346665.58,Approved,6,45281.68,Word garden break push sea hot data.,0
1d095940-fdfd-402d-8d05-1e18467d6d97,Donna Carey,59,Male,Current,121406.14,362328.62,Approved,4,32634.13,Party home beautiful through western war prevent.,0
87c0a4fe-a8a8-4046-928c-1eae0c81c63b,Richard Hunter,60,Female,Salary,636123.15,209197.07,Pending,76,57610.39,Apply television heart current daughter stock drug piece myself great how how.,1
8b6c17fb-01f7-4a08-8da1-0bf36d618647,Tamara Johnson,57,Female,Salary,877391.63,380589.77,Pending,1,85515.12,Industry another he start serious blood evening need any past nice area save.,0
564490da-e9d4-4b96-a815-0507e82c7a9e,Tyler Dean,23,Male,Savings,847695.66,484941.81,Approved,98,11854.48,Local maintain whom attention speech every later adult while short actually place fact.,0
a678a894-c00a-4863-99e6-3c2a18f79228,Jeremy Stuart,47,Male,Savings,740997.75,433624.88,Pending,57,19688.87,Spend include treatment water put a successful best end.,1
c08ac82e-f5e8-48c7-bf36-cef5bcfe1e98,Kenneth Wright,67,Female,Savings,375663.89,311972.62,Approved,8,30407.22,Nation difficult style doctor exactly church myself near along few turn officer compare.,1
9e2106ee-5e84-46bf-bb3b-d857840735d7,Matthew Rice,70,Male,Savings,802509.99,497362.49,Pending,7,15045.88,Right contain employee reality pretty cost car reduce big war nice.,0
e18f9a55-e655-4340-a3e3-0b59ec2ba265,Zachary Jordan,35,Male,Salary,15897.53,6947.15,Approved,90,11182.9,Southern when dinner leave different heavy before ahead make follow threat woman.,0
ab18eb76-9861-4a49-b5f6-df707a207a86,Michael Cline,31,Male,Salary,840532.52,338907.57,Rejected,10,18156.13,Operation level act particularly place inside want.,1
d531c7dd-b637-4c2f-a429-fd6af19bd881,Brittany Sutton,70,Female,Current,822660.98,458197.97,Rejected,55,41594.68,Two goal style clearly common federal contain job likely possible.,0
274984b9-839b-43a6-85aa-7c7472fe2f39,Kristi Le,21,Female,Business,322559.32,392113.0,Pending,10,30321.27,Security quality visit century generation Republican certain everything.,1
96d32b94-2275-4c0c-bccb-c62485f80b7e,Susan Smith,41,Female,Savings,875076.86,267660.01,Pending,66,4954.32,Voice too necessary drive lawyer suddenly stage dark her add note.,1
a8c70cb0-820c-4b25-bbaf-371f85187dcc,Carol Ramirez DDS,19,Female,Current,856383.23,143836.25,Approved,53,59611.23,Down story meeting you list four grow final.,1
171d49e6-7933-433f-989b-f305d22efc69,Pamela Gross,55,Male,Current,380666.88,322178.44,Approved,50,15382.51,Return growth lawyer property way miss organization result.,1
b22a7f3e-6712-45d6-91d0-db2a45cad3ce,Tracy Ramirez,24,Female,Business,774056.93,398608.14,Rejected,35,30146.19,Meet sing coach despite office chance air understand how.,1
eb4661e8-65d3-43db-92f2-68753c6cdf21,Angela Miles,36,Female,Salary,352046.34,280671.3,Rejected,73,28661.52,Just kid others little east rule there.,0
ef366d5d-4b17-46ab-839f-f4e8a31dfc78,Brian Lane,70,Male,Business,390570.96,135636.34,Pending,28,56900.19,They opportunity first claim every remember stage set radio.,1
144a35a8-e4ee-4f0f-84f8-043966ac32c0,Margaret Carter,64,Female,Savings,733170.01,11179.42,Pending,31,73850.89,Them station popular daughter case anything election career feeling rate although treat food.,0
933e06a7-8b52-4cda-84ac-51a08b1fa386,Tracey Kramer,43,Male,Business,335310.22,52414.41,Rejected,15,1021.58,For meet look true dark decision little.,0
a6d63b2c-ac0c-441f-aded-3c38a8f4ceb6,Kevin Rich,65,Female,Business,556598.77,380300.07,Approved,87,29735.96,American look foot apply growth mind benefit find black full talk structure style.,1
736633f0-7740-46aa-88df-66b7a82a29c8,William Frazier,63,Female,Business,549107.68,214176.74,Rejected,54,90559.8,Nearly summer rock maintain every let level similar goal agency.,1
94330ad2-1086-4418-8361-31df3b6fa010,Jeffrey Soto,20,Female,Current,60013.51,107661.24,Rejected,14,6853.57,Four painting on relate production mind exactly top.,0
35dcf2d3-5c6f-4276-aabe-548b0d2d866f,Luis Romero,20,Male,Salary,542038.0,310610.95,Pending,66,92521.47,Collection decade particular assume visit successful money happy feeling.,1
1db5838e-2f0a-49f6-a272-4183b38545bc,Anthony Glover,59,Female,Business,446686.72,313572.17,Rejected,7,93531.0,Scene last debate economy especially community place maintain figure.,0
b117a10e-8b3b-435d-bf8d-d3c10465d660,Ronald Watkins,25,Male,Savings,577677.99,228128.24,Pending,75,89501.12,Hundred sell arrive foot age skill thousand employee.,0
7c1a24d2-e6a1-4457-909d-9fcdbfc9c525,Christopher Santos,59,Male,Current,505720.9,424857.33,Approved,94,14296.69,Kind raise model say animal source late.,1
65123f2b-5b8f-4e18-8016-7e62fee9acae,Lonnie Mccormick,51,Female,Current,39062.15,78581.36,Pending,53,22997.99,Toward lot identify action history reveal teach perhaps interest that set.,1
83979ea6-7b24-48c2-8606-b6407226cd29,Monica Gonzalez,66,Male,Savings,962807.68,430808.93,Rejected,92,30028.48,Learn wrong southern hotel sister easy staff thank American.,0
2b522a8c-aa54-407d-bc8f-d6fe49edb4af,Zachary Obrien,66,Female,Salary,693007.47,101376.28,Pending,65,88410.03,In store edge material like doctor final color decision be.,0
e552fb5e-5a5a-4f2b-bef4-13d128bc6645,Dr. Morgan Kim,33,Male,Salary,222414.58,123388.53,Approved,40,1010.98,Gun improve yard return huge beat perform data candidate training.,0
